title,type,tags
Programación y Planificación para un Triatlón de Larga Distancia. El Entrenamiento Funcional como Base de la Preparación Física,Webinar,"[{""locale"":""es"",""name"":""Resistencia"",""principal"":true,""slug"":""entrenamiento-de-la-resistencia"",""uid"":""ts-Q57cfb2655182e""},{""locale"":""es"",""name"":""Entrenamiento en Triatlón"",""principal"":false,""slug"":""entrenamiento-en-triatlon"",""uid"":""ts-G57cfb2655953f""},{""locale"":""en"",""name"":""Endurance Training"",""principal"":true,""slug"":""endurance-training"",""uid"":""ts-Q57cfb2655182e""},{""locale"":""en"",""name"":""Triathlon Training"",""principal"":false,""slug"":""triathlon-training"",""uid"":""ts-G57cfb2655953f""}]"
Alimentación del Triatleta de Media y Larga Distancia. Pautas de Entrenamiento para este Tipo de Pruebas,Webinar,"[{""locale"":""es"",""name"":""Resistencia"",""principal"":true,""slug"":""entrenamiento-de-la-resistencia"",""uid"":""ts-Q57cfb2655182e""},{""locale"":""es"",""name"":""Entrenamiento en Triatlón"",""principal"":false,""slug"":""entrenamiento-en-triatlon"",""uid"":""ts-G57cfb2655953f""},{""locale"":""en"",""name"":""Endurance Training"",""principal"":true,""slug"":""endurance-training"",""uid"":""ts-Q57cfb2655182e""},{""locale"":""en"",""name"":""Triathlon Training"",""principal"":false,""slug"":""triathlon-training"",""uid"":""ts-G57cfb2655953f""}]"
Programación y Estructuración del Entrenamiento Funcional de Élite para la Competición,Webinar,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":true,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":true,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""}]"
Ajustes Nutricionales y Suplementación Específica para el Entrenamiento Funcional de Alta Intensidad,Webinar,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":false,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""es"",""name"":""Nutrición"",""principal"":true,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":false,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":true,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""}]"
Uso de la Tecnología para el Entrenamiento,Curso,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":false,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""es"",""name"":""Evaluación"",""principal"":true,""slug"":""evaluacion-deportiva"",""uid"":""ts-D57cfb26557847""},{""locale"":""es"",""name"":""Alto Rendimiento"",""principal"":false,""slug"":""alto-rendimiento"",""uid"":""ts-m57cfb26557b7a""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":false,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Sports Performance Testing"",""principal"":true,""slug"":""sports-performance-testing"",""uid"":""ts-D57cfb26557847""},{""locale"":""en"",""name"":""High Performance"",""principal"":false,""slug"":""high-performance"",""uid"":""ts-m57cfb26557b7a""}]"
Fundamentos para el Levantamiento de Pesas y el Desarrollo de la Fuerza y la Potencia,Taller,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":true,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":true,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Weightlifting Training"",""principal"":false,""slug"":""weightlifting-training"",""uid"":""ts-257cfb26555f83""}]"
Webinar: Un Modelo de Seguridad para Eventos Deportivos en Iberoamérica,Webinar,"[{""locale"":""es"",""name"":""Gestión"",""principal"":true,""slug"":""gestiona-deportiva"",""uid"":""ts-W57cfb26559764""},{""locale"":""en"",""name"":""Sport Management"",""principal"":true,""slug"":""sport-management"",""uid"":""ts-W57cfb26559764""}]"
"Webinar: Sistemas, Métodos y Principios Actuales de Entrenamiento con Pesas y su Análisis Científico",Taller,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":true,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":false,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":true,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":false,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""}]"
Entrenamiento Psicológico para Deportistas,Webinar,"[{""locale"":""es"",""name"":""Psicología"",""principal"":true,""slug"":""psicologia-del-deporte"",""uid"":""ts-T57cfb265575ff""},{""locale"":""en"",""name"":""Sport Psychology"",""principal"":true,""slug"":""sport-psychology"",""uid"":""ts-T57cfb265575ff""}]"
Iniciación al Yoga,Webinar,"[{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Patologías"",""principal"":false,""slug"":""ejercicio-fisico-en-patologias"",""uid"":""ts-o57cfb26558809""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Exercise \u0026 Diseases"",""principal"":false,""slug"":""exercise-diseases"",""uid"":""ts-o57cfb26558809""}]"
"Actualización en Suplementación Pre, Intra & Post-Entrenamiento",Webinar,"[{""locale"":""es"",""name"":""Nutrición"",""principal"":true,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":false,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":true,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":false,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Exercise for Body Aesthetics"",""principal"":false,""slug"":""exercise-for-body-aesthetics"",""uid"":""ts-W57cfb26557e6c""}]"
Webinar de Entrenamiento de la Fuerza para Mejorar el Rendimiento en Natación,Webinar,"[{""locale"":""es"",""name"":""Resistencia"",""principal"":true,""slug"":""entrenamiento-de-la-resistencia"",""uid"":""ts-Q57cfb2655182e""},{""locale"":""en"",""name"":""Endurance Training"",""principal"":true,""slug"":""endurance-training"",""uid"":""ts-Q57cfb2655182e""}]"
Prescripción del Ejercicio para la Salud,Curso,"[{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":false,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Prev. y Rehabilitación Cardiovascular"",""principal"":false,""slug"":""prevencion-y-rehabilitacion-cardiovascular"",""uid"":""ts-157cfb265581a2""},{""locale"":""es"",""name"":""Patologías"",""principal"":true,""slug"":""ejercicio-fisico-en-patologias"",""uid"":""ts-o57cfb26558809""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":false,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Cardiovascular Prevention and Rehabilitation"",""principal"":false,""slug"":""cardiovascular-prevention-and-rehabilitation"",""uid"":""ts-157cfb265581a2""},{""locale"":""en"",""name"":""Exercise \u0026 Diseases"",""principal"":true,""slug"":""exercise-diseases"",""uid"":""ts-o57cfb26558809""}]"
Curso de Fisiología del Ejercicio,Curso,"[{""locale"":""es"",""name"":""Fisiología"",""principal"":true,""slug"":""fisiologia-del-ejercicio"",""uid"":""ts-M57cfb26556d10""},{""locale"":""es"",""name"":""Nutrición"",""principal"":false,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""es"",""name"":""Suplementación"",""principal"":false,""slug"":""suplementacion-deportiva"",""uid"":""ts-V57cfb26557185""},{""locale"":""en"",""name"":""Exercise Physiology"",""principal"":true,""slug"":""exercise-physiology"",""uid"":""ts-M57cfb26556d10""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":false,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Sport Supplementation"",""principal"":false,""slug"":""sport-supplementation"",""uid"":""ts-V57cfb26557185""}]"
Curso Metodología de la Investigación en Ciencias de la Actividad Física y La Salud,Curso,"[{""locale"":""es"",""name"":""Alto Rendimiento"",""principal"":false,""slug"":""alto-rendimiento"",""uid"":""ts-m57cfb26557b7a""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Prev. y Rehabilitación de Lesiones"",""principal"":false,""slug"":""prevencion-y-rehabilitacion-de-lesiones"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""en"",""name"":""High Performance"",""principal"":false,""slug"":""high-performance"",""uid"":""ts-m57cfb26557b7a""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Injury Prevention and Rehabilitation"",""principal"":false,""slug"":""injury-prevention-and-rehabilitation"",""uid"":""ts-j57cfb26557fdb""}]"
Curso de Nutrición Deportiva,Curso,"[{""locale"":""es"",""name"":""Fisiología"",""principal"":false,""slug"":""fisiologia-del-ejercicio"",""uid"":""ts-M57cfb26556d10""},{""locale"":""es"",""name"":""Nutrición"",""principal"":true,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Exercise Physiology"",""principal"":false,""slug"":""exercise-physiology"",""uid"":""ts-M57cfb26556d10""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":true,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Anthropometry"",""principal"":false,""slug"":""anthropometry"",""uid"":""ts-o57cfb2655747c""}]"
La Economía de Carrera y su Influencia en el Rendimiento. Mejora de Factores Biomecánicos y Fisiológicos Asociados a través del Entrenamiento,Webinar,"[{""locale"":""es"",""name"":""Resistencia"",""principal"":true,""slug"":""entrenamiento-de-la-resistencia"",""uid"":""ts-Q57cfb2655182e""},{""locale"":""en"",""name"":""Endurance Training"",""principal"":true,""slug"":""endurance-training"",""uid"":""ts-Q57cfb2655182e""}]"
"Jornada ""Innovar Salud y Deporte - Niños""",Simposio,"[{""locale"":""es"",""name"":""Nutrición"",""principal"":true,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":true,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""}]"
"Discapacidad, Actividad Física y Deporte",Taller,"[{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Patologías"",""principal"":false,""slug"":""ejercicio-fisico-en-patologias"",""uid"":""ts-o57cfb26558809""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Exercise \u0026 Diseases"",""principal"":false,""slug"":""exercise-diseases"",""uid"":""ts-o57cfb26558809""}]"
Workshop Sobre Nutrición Aplicada para Deportes de Fuerza y Potencia,Taller,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":false,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""es"",""name"":""Nutrición"",""principal"":true,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":false,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":true,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""}]"
Taller de Análisis de Videos - Kinovea,Taller,"[{""locale"":""es"",""name"":""Biomecánica"",""principal"":true,""slug"":""biomecanica"",""uid"":""ts-u57cfb26556e68""},{""locale"":""es"",""name"":""Evaluación"",""principal"":false,""slug"":""evaluacion-deportiva"",""uid"":""ts-D57cfb26557847""},{""locale"":""en"",""name"":""Biomechanics"",""principal"":true,""slug"":""biomechanics"",""uid"":""ts-u57cfb26556e68""},{""locale"":""en"",""name"":""Sports Performance Testing"",""principal"":false,""slug"":""sports-performance-testing"",""uid"":""ts-D57cfb26557847""}]"
Gestión de la Carga de Entrenamiento en los Deportes Colectivos ¿Para qué Cuantificamos?,Webinar,"[{""locale"":""es"",""name"":""Deportes de Equipo"",""principal"":true,""slug"":""entrenamiento-en-deportes-de-equipo"",""uid"":""ts-g57cfb265522f9""},{""locale"":""es"",""name"":""Fisiología"",""principal"":false,""slug"":""fisiologia-del-ejercicio"",""uid"":""ts-M57cfb26556d10""},{""locale"":""en"",""name"":""Team Sports Training"",""principal"":true,""slug"":""team-sports"",""uid"":""ts-g57cfb265522f9""},{""locale"":""en"",""name"":""Exercise Physiology"",""principal"":false,""slug"":""exercise-physiology"",""uid"":""ts-M57cfb26556d10""}]"
"Inducción para Puesto ""Asesor de Programas Educativos""",Curso,"[{""locale"":""es"",""name"":""Gestión"",""principal"":true,""slug"":""gestiona-deportiva"",""uid"":""ts-W57cfb26559764""},{""locale"":""en"",""name"":""Sport Management"",""principal"":true,""slug"":""sport-management"",""uid"":""ts-W57cfb26559764""}]"
Organización de Sesiones de Iniciación Deportiva para Personas con Discapacidad,Webinar,"[{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Patologías"",""principal"":false,""slug"":""ejercicio-fisico-en-patologias"",""uid"":""ts-o57cfb26558809""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Exercise \u0026 Diseases"",""principal"":false,""slug"":""exercise-diseases"",""uid"":""ts-o57cfb26558809""}]"
"El ABC - Tendencias Actuales Sobre el Trinomio: Actividad Física, Nutrición y Sedentarismo",Taller,"[{""locale"":""es"",""name"":""Nutrición"",""principal"":false,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":false,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""}]"
Iniciación a la Actividad Física y el Deporte Adaptado,Webinar,"[{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":false,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Patologías"",""principal"":true,""slug"":""ejercicio-fisico-en-patologias"",""uid"":""ts-o57cfb26558809""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":false,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Exercise \u0026 Diseases"",""principal"":true,""slug"":""exercise-diseases"",""uid"":""ts-o57cfb26558809""}]"
Taller de Pilates Reformer y Patologías de la Columna Vertebral,Taller,"[{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":false,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Prev. y Rehabilitación de Lesiones"",""principal"":true,""slug"":""prevencion-y-rehabilitacion-de-lesiones"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":false,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Injury Prevention and Rehabilitation"",""principal"":true,""slug"":""injury-prevention-and-rehabilitation"",""uid"":""ts-j57cfb26557fdb""}]"
Curso de Actividad Física en Personas con Hipertensión,Curso,"[{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":false,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Patologías"",""principal"":true,""slug"":""ejercicio-fisico-en-patologias"",""uid"":""ts-o57cfb26558809""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":false,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Exercise \u0026 Diseases"",""principal"":true,""slug"":""exercise-diseases"",""uid"":""ts-o57cfb26558809""}]"
Entrenamiento Integrado Para Niños y Adolescentes. Una Orientación Hacia la Resistencia,Webinar,"[{""locale"":""es"",""name"":""Resistencia"",""principal"":false,""slug"":""entrenamiento-de-la-resistencia"",""uid"":""ts-Q57cfb2655182e""},{""locale"":""es"",""name"":""Niños y Adolescentes"",""principal"":true,""slug"":""actividad-fisica-y-entrenamiento-en-ninos-y-adolescentes"",""uid"":""ts-e57cfb26558457""},{""locale"":""en"",""name"":""Endurance Training"",""principal"":false,""slug"":""endurance-training"",""uid"":""ts-Q57cfb2655182e""},{""locale"":""en"",""name"":""Physical Activity \u0026 Training in Children \u0026 Adolescents"",""principal"":true,""slug"":""physical-activity-training-in-children-adolescents"",""uid"":""ts-e57cfb26558457""}]"
Taller de Gestión Deportiva Local,Taller,"[{""locale"":""es"",""name"":""Gestión"",""principal"":true,""slug"":""gestiona-deportiva"",""uid"":""ts-W57cfb26559764""},{""locale"":""en"",""name"":""Sport Management"",""principal"":true,""slug"":""sport-management"",""uid"":""ts-W57cfb26559764""}]"
